phenomenonTime,AMF_pm012,GLB_1745609,GLB_4182551,GLB_5939801,GLB_5965467,GLOBE_350916063264611,GLOBE_350916063264850,GLOBE_350916063265568,GLOBE_350916066550651,GLOBE_350916067031677,HLL_zps-09,HLL_zps-10,LTD_10414,LTD_11636,LTD_19824,LTD_25146,LTD_26302,LTD_31138,LTD_31898,LTD_34054,LTD_34530,LTD_34716,LTD_34722,LTD_35291,LTD_35706,LTD_41732,LTD_41957,LTD_44936,LTD_46788,LTD_53212,LTD_53693,LTD_55142,LTD_55401,LTD_55645,LTD_56618,LTD_57198,LTD_57243,LTD_57581,LTD_60640,LTD_62035,LTD_6361,LTD_66369,LTD_66669,LTD_66758,LTD_67490,LTD_67872,LTD_68566,LTD_68612,LTD_68708,LTD_6874,LTD_69154,LTD_74486,LTD_7631,LTD_8901,MJS_719,MJS_721,MJS_773,MJS_782,MJS_787,MJS_791,MJS_871,MJS_883,MVB_pistofsensor2-in,MVB_pistofsensor2-out,NBI_352753090556927,OZK_1813,OZK_350928,OZK_4891351,OZK_4891985,SSK_LH023,SSK_LH025,SSK_RDFV001,SSK_RDFV017,SSK_RDFV019,SSK_RDFV022,SSK_RDFV024,SSK_RDFV035,SSK_RDFV050,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510,UTR_bu006,UTR_bu007,UTR_bu011,UTR_bu020
2023-03-15T22:00:00.000Z,8.618,,,,5.38,,,,,,8.785,,12.864,9.879,,15.211,12.054,8.34,4.14,14.688,1.21,5.06,,,2.42,,,6.028,11.025,16.874,,9.684,3.87,12.98,,15.232,,8.432,7.385,13.867,17.422,,,11.16,,9.936,,3.084,,24.472,,,9.078,48.576,,11.33,12.0,11.5,,10.5,9.5,11.0,2.17,6.42,9.468,10.28,,,,,,,,,,,,,,,,,,,14.416,,0.0,0.0,,5.475,15.275,,,0.265,
2023-03-15T23:00:00.000Z,6.417,,,,5.77,,,,,,7.437,,8.568,9.225,,6.27,7.524,5.768,4.9,10.659,1.36,4.704,,,2.412,,,4.1,10.615,11.913,,6.324,4.02,11.484,,10.25,,5.33,6.494,8.073,12.331,,,9.4,,6.798,,4.422,,14.688,,,9.43,37.944,,9.0,13.0,9.25,,10.5,8.5,11.0,3.25,5.58,6.09,8.92,,,,,,,,,,,,,,,,,,,11.275,,0.0,0.0,,5.94,14.4,,,0.203,
2023-03-16T00:00:00.000Z,7.378,,,,5.44,,,,,,8.05,,10.575,10.105,,7.2,8.64,8.126,3.808,11.76,1.46,4.928,,,2.28,,,5.214,11.271,12.667,,7.05,4.389,11.3,,12.036,,6.136,6.976,10.038,14.756,,,9.847,,8.806,,3.927,,14.508,,,11.985,43.524,,9.0,14.5,12.33,,10.33,11.5,13.5,3.0,5.54,6.99,9.14,,,,,,,,,,,,,,,,,,,13.924,,0.0,0.0,,6.496,15.89,,,0.234,
2023-03-16T04:00:00.000Z,4.386,,,,4.17,,,,,,5.04,,5.888,6.4,,3.87,4.644,4.257,2.604,7.611,1.61,2.48,,,1.778,,,2.451,8.174,6.063,,3.84,2.016,8.316,,7.168,,3.072,4.428,5.805,8.643,,,5.292,,4.773,,2.016,,13.44,,,6.272,20.736,,10.75,9.0,13.33,,8.25,13.0,11.33,2.0,5.25,3.81,8.8,,,,,,,,,,,,,,,,,,,7.68,,0.0,0.0,,4.864,10.88,,,0.127,
2023-03-16T05:00:00.000Z,4.06,,,,3.68,,,,,,4.408,,5.148,6.264,,3.472,4.48,3.751,2.478,6.84,1.72,2.242,,,1.404,,,2.142,7.722,5.016,,3.304,1.989,8.307,,6.552,,2.808,4.32,4.988,7.215,,,4.872,,4.56,,2.106,,13.224,,,5.75,17.48,,9.0,9.5,13.0,,8.5,9.5,10.25,2.08,4.83,3.51,8.09,,,,,,,,,,,,,,,,,,,7.788,,0.0,0.0,,4.598,9.322,,,0.117,
2023-03-16T07:00:00.000Z,3.519,,,,5.39,,,,,,4.83,,4.884,6.278,6.435,3.588,,3.12,2.432,6.32,1.54,2.048,,,1.206,,,2.28,6.804,5.616,,3.427,2.13,6.419,,6.75,,2.1,3.388,4.836,6.644,,,4.795,,4.466,,2.272,,30.514,,,6.132,19.865,,8.67,10.5,7.75,,8.0,5.67,8.67,2.0,3.25,2.9,5.51,,,,,,,,,,,,,,,,,,,8.85,,4.818,0.0,,4.25,9.432,,,0.146,
2023-03-16T08:00:00.000Z,4.224,,,,2.94,,,,,,4.59,0.0,5.504,6.09,6.862,3.885,,3.887,2.592,8.008,1.63,1.944,,,0.996,,,2.408,7.04,6.188,,3.612,2.21,9.02,,7.308,,2.422,3.496,5.664,8.325,,,5.07,,5.44,,2.55,,44.196,,,6.475,25.23,,8.25,7.0,7.0,,7.0,5.5,7.0,1.92,3.25,3.762,5.42,,,,,,,,,,,,,,,,,,,9.116,,2.565,0.0,,4.312,8.91,,,0.172,
2023-03-16T10:00:00.000Z,3.838,,,,1.89,,,,,,4.75,0.0,4.9,5.94,5.44,3.971,,2.97,1.8,7.245,1.53,2.16,,,0.95,,,2.772,5.25,6.417,,3.724,2.47,16.192,,6.93,,2.178,2.408,5.075,8.36,,,4.136,,4.95,,3.78,,42.552,,,6.732,34.869,,5.75,7.5,7.75,,5.75,4.5,5.5,2.83,2.75,3.86,4.4,,,,,,,,,,,,,,,,,,,8.514,,0.0,0.0,,3.496,7.52,,,0.194,
2023-03-16T12:00:00.000Z,2.03,,,,1.05,,,,,,2.355,0.0,2.574,3.192,3.872,2.544,,1.29,1.155,3.874,1.24,1.485,,,0.489,,,1.242,,2.888,,2.574,1.788,5.216,,3.915,,1.573,1.72,3.024,4.563,,,2.355,,1.995,,1.788,,48.944,,,4.437,28.182,,4.25,2.0,2.5,,4.0,2.67,4.0,1.58,1.58,1.752,2.78,,,,,,,,,,,,,,,,,,,3.266,,0.0,0.0,,2.366,4.455,,,0.145,
2023-03-16T13:00:00.000Z,3.912,,,,0.98,,,,,,3.248,0.0,3.962,3.794,3.549,3.54,,2.604,1.212,4.68,1.32,1.818,5.152,,0.414,,,2.17,,5.325,,3.705,3.315,11.07,,6.49,,2.376,1.629,7.16,6.04,,,3.22,,4.032,,2.51,,73.7,,,5.67,49.851,,2.5,2.0,2.0,,3.0,2.0,3.5,1.0,1.08,19.152,2.32,,,,,,,,,,,,,,,,,,,5.529,,0.0,0.0,,2.076,4.268,,,0.273,
2023-03-16T14:00:00.000Z,1.952,,,,0.89,,,,,,2.256,0.0,2.354,2.691,2.576,2.192,,2.051,0.708,4.48,1.21,1.77,4.264,,0.348,,,1.386,,3.549,,2.795,2.424,3.168,,3.978,,1.776,1.176,5.244,3.648,,,2.444,,2.016,,2.211,,110.495,,,3.296,40.602,,1.75,4.0,3.5,,3.0,2.5,3.0,1.08,1.0,2.06,1.75,,,,,,,,,,,,,,,,,,,3.038,,0.0,0.0,,1.59,3.192,,,0.209,
2023-03-16T15:00:00.000Z,3.2,,,,0.86,,,,,,4.264,0.0,4.037,5.11,,3.336,,2.538,1.47,4.73,1.19,2.058,7.65,,0.644,,,2.346,,5.04,,4.428,3.696,7.32,,7.201,,2.274,1.904,7.089,6.03,,,4.173,,3.248,,4.648,,351.614,,,5.11,71.958,,2.33,2.0,2.33,,2.0,1.5,2.75,1.0,0.92,3.5,1.77,,,,,,,,,,,,,,,,,,,4.953,,0.0,0.0,,2.97,5.652,,,0.357,
2023-03-16T16:00:00.000Z,2.877,,,,0.83,,,,,,3.74,0.0,4.18,4.548,,2.975,,2.58,0.891,5.22,1.0,2.376,7.85,,0.666,,,2.015,,4.697,,4.596,3.48,10.296,,6.664,,2.352,4.556,7.65,6.608,,,4.62,,2.912,,3.43,,575.586,,,5.306,72.168,,2.0,2.0,3.75,,2.75,3.0,16376.8,1.0,1.08,12.705,1.62,,,,,,,,,,,,,,,,,,,4.74,,0.0,0.0,,2.718,5.508,,,0.37,
2023-03-16T17:00:00.000Z,0.644,,,,0.82,,,,,,0.97,0.0,0.93,0.94,,0.637,,0.455,0.303,0.819,1.02,0.707,2.0,,0.098,,,0.276,,0.91,,1.023,1.248,7.9,,1.488,,0.651,0.535,1.456,1.196,,,1.067,,0.728,,1.152,,235.188,,,1.034,17.108,,2.5,2.0,1.33,,5.5,2.67,3.0,0.92,0.83,0.95,1.43,,,,,,,,,,,,,,,,,,,0.93,,0.0,0.0,,0.816,1.485,,,0.094,
2023-03-16T18:00:00.000Z,0.96,,,,0.62,,,,,,1.32,0.0,1.21,1.08,,0.833,,0.847,0.363,1.785,0.96,1.089,2.32,,0.117,,,0.484,,1.32,,1.452,2.684,3.6,,2.16,,0.847,0.726,2.76,1.989,,,1.089,,0.847,,1.464,,345.84,,,1.44,21.24,,3.75,1.5,2.25,,3.0,2.0,2.0,1.0,1.0,5.856,1.63,,,,,,,,,,,,,,,,,,,1.342,,0.0,0.0,,1.15,1.856,,,0.122,
2023-03-16T23:00:00.000Z,4.56,,,,2.79,,,,,,4.5,0.0,5.4,4.788,,5.925,,3.757,2.19,6.757,1.19,3.942,8.8,,0.896,,,2.688,,6.99,,4.704,3.791,9.503,,7.037,,3.15,3.195,8.702,8.365,,,5.376,,4.884,2.27,3.345,,115.316,,,4.332,38.076,,5.25,8.0,6.75,,5.25,4.33,9.75,1.42,2.75,4.48,4.71,,,,,,,,,,,,,,,,,,,6.75,,0.0,0.0,,3.906,7.992,,,0.224,
2023-03-17T03:00:00.000Z,4.906,,,,3.29,,,,,,4.84,0.0,6.38,5.129,,4.351,,3.038,2.58,7.232,1.35,4.3,10.416,,1.095,,,2.847,,6.129,,4.62,3.723,11.284,,8.84,,3.315,3.78,5.798,8.778,,,5.694,,4.578,,17.004,,86.358,,,5.575,38.133,,6.0,8.0,6.0,,5.0,4.5,7.0,1.83,2.92,4.38,5.37,,,,,,,,,,,,,,,,,,,7.04,,0.0,0.0,,4.085,9.156,,,0.22,
2023-03-17T05:00:00.000Z,2.3,,,,3.2,,,,,,2.662,0.0,3.078,2.36,,1.92,,1.498,1.26,3.944,1.28,2.268,6.144,,0.625,,,1.332,,3.186,,2.394,1.872,9.75,,4.37,,1.596,2.096,2.85,4.375,,,3.388,,1.962,,6.903,,58.646,,,3.094,19.159,,5.25,7.0,5.67,,4.5,6.0,4.33,1.92,3.0,4.37,4.91,,,,,,,,,,,,,,,,,,,3.534,,0.0,0.0,,2.62,5.334,,,0.115,
2023-03-17T06:00:00.000Z,2.814,,,,4.2,,,,,,2.926,0.0,3.591,2.68,,2.312,,1.729,1.441,4.995,1.42,2.358,6.157,,0.792,,,1.608,,3.51,,2.814,2.128,8.712,,5.092,,1.876,2.08,3.375,4.76,,,3.696,,2.546,,7.714,,64.99,,,3.082,19.564,,4.25,5.0,6.5,,6.25,5.5,6.0,1.75,2.67,2.66,4.97,,,,,,,,,,,,,,,,,,,4.154,,0.0,0.0,,2.47,5.502,,,0.133,
2023-03-17T07:00:00.000Z,4.2,,,,4.32,,,,,,4.026,0.0,5.044,3.86,4.379,4.12,,2.8,2.04,7.416,1.35,3.23,7.896,,1.068,,,2.376,,5.535,,4.268,2.805,12.629,,7.84,,2.744,2.355,5.278,7.07,,,4.525,,3.98,,9.486,,88.512,,,4.632,28.8,,5.0,6.0,7.25,,8.0,4.0,5.33,1.42,2.83,3.82,5.03,,,,,,,,,,,,,,,,,,,6.076,,0.0,0.0,,3.26,7.439,,,0.192,
2023-03-17T08:00:00.000Z,4.876,,,,3.77,,,,,,4.305,0.0,5.589,4.83,5.58,4.641,,3.075,1.773,9.114,1.38,3.349,9.504,,1.218,,,2.691,,6.104,,4.761,3.28,,,8.82,,3.344,2.85,5.964,8.658,,,5.1,,4.532,,9.384,,128.535,,,5.064,34.86,,4.67,7.0,5.75,,4.5,4.0,7.0,1.67,2.83,4.12,5.1,,,,,,,,,,,,,,,,,,,6.864,,0.0,0.0,,3.492,8.6,,,0.207,
2023-03-17T09:00:00.000Z,4.368,,,,2.64,,,,,,4.071,0.0,4.806,4.525,5.313,4.202,,3.114,1.71,4.862,3.38,2.736,9.18,,1.05,,,2.832,,5.64,,4.45,3.168,,,7.38,,3.222,2.97,5.307,7.913,,,5.104,,3.675,3.96,7.04,,142.2,,,4.368,31.675,,4.67,6.5,5.5,,4.75,5.67,6.0,4.33,3.0,3.54,4.96,,,,,,,,,,,,,,,,,,,5.874,,0.0,0.0,,3.006,7.266,,,0.177,
2023-03-17T10:00:00.000Z,4.761,,,,2.17,,,,,,4.824,0.0,5.278,6.355,7.03,4.686,,2.828,2.134,5.486,2.14,2.91,11.505,,1.194,,,2.639,,6.541,,4.669,4.221,6.272,,7.38,,3.468,4.136,6.032,8.56,,,5.97,,4.263,4.488,7.6,,128.535,,,5.125,35.465,,6.25,6.5,4.5,,5.67,4.33,5.67,3.25,2.92,4.04,4.5,,,,,,,,,,,,,,,,,,,6.732,,0.0,0.0,,3.84,8.865,,,0.203,
2023-03-17T11:00:00.000Z,4.464,,,,3.12,,,,,,5.423,0.0,5.704,7.52,7.964,4.85,,3.026,2.232,5.7,1.91,3.906,11.96,,1.309,,,2.73,,6.112,,5.52,3.162,15.438,,6.51,,3.7,4.416,6.51,9.259,,,6.545,,4.32,3.572,8.88,,84.036,,,5.452,34.028,,7.25,7.0,5.5,,7.25,5.0,7.25,2.75,3.42,4.07,5.26,,,,,,,,,,,,,,,,,,,7.176,,0.0,0.0,,4.186,10.175,,,0.185,
2023-03-17T12:00:00.000Z,6.831,,,,3.64,,,,,,6.732,0.0,7.272,9.384,10.203,5.936,,4.263,2.85,7.385,1.98,4.37,14.784,,1.96,,,2.856,,8.229,,6.902,3.383,10.036,,8.364,,5.508,6.188,9.152,12.296,,,8.274,,6.12,4.444,9.504,,154.686,,,6.528,59.682,,7.5,7.0,9.25,,7.5,6.0,7.75,2.33,4.0,6.03,,,,,,,,,,,,,,,,,,,,9.792,,0.0,0.0,,5.452,12.998,,,0.202,
2023-03-17T14:00:00.000Z,5.13,,,,4.7,,,,,,5.56,0.0,5.762,5.891,9.792,5.04,,3.999,2.66,7.809,1.74,3.64,12.212,,1.82,,,1.995,,6.486,,5.628,2.176,9.24,,6.48,,4.288,6.106,6.075,9.438,,,6.9,,4.454,6.348,8.704,,558.001,,,4.968,31.464,,9.75,11.0,7.5,,10.5,7.0,9.67,2.0,5.08,4.05,7.41,,,,,,,,,,,,,,,,,,,7.504,,0.0,0.0,,4.686,11.28,,,0.135,
2023-03-17T17:00:00.000Z,5.418,,,,5.14,,,,,,4.62,0.0,6.3,2.227,,5.244,6.9,4.72,2.66,5.016,1.44,3.99,11.837,,1.34,,,2.108,,6.298,,5.166,1.792,8.512,,7.04,,4.318,5.586,7.296,10.582,,,6.864,,4.598,3.168,11.008,,492.56,,,4.092,27.852,,12.0,6.0,8.0,,11.5,8.67,11.33,4.08,5.25,4.572,9.34,,,,,,,,,,,,,,,,,,,6.426,,0.0,0.0,,4.123,10.586,,,0.127,
2023-03-17T18:00:00.000Z,6.985,,,,7.67,,,,,,3.96,0.0,6.678,2.47,,5.494,7.37,4.484,2.43,5.676,1.73,4.32,12.33,,2.16,,,2.091,,6.288,,5.625,2.048,8.71,,11.176,,4.875,5.754,8.568,11.398,,,7.656,,5.4,2.227,12.032,,518.44,,,4.03,25.938,,14.5,9.0,11.25,,12.33,12.0,13.25,2.92,6.08,5.588,7.4,,,,,,,,,,,,,,,,,,,6.375,,0.0,0.0,,4.002,11.968,,,0.126,
2023-03-17T19:00:00.000Z,13.282,,,,6.7,,,,,,8.177,0.0,15.82,5.65,,15.145,20.504,10.488,6.816,12.582,2.15,9.798,,,7.194,,,3.859,,13.224,,10.622,4.237,16.632,,16.571,,9.307,10.506,24.15,25.056,,,14.3,,12.939,3.6,21.854,,947.166,,,6.102,44.55,,14.75,9.0,10.5,,14.67,9.0,17.5,3.58,7.5,20.16,9.05,,,,,,,,,,,,,,,,,,,13.847,,0.0,0.0,,7.524,20.855,,,0.225,
2023-03-17T22:00:00.000Z,7.632,,,,7.0,,,,,,8.32,0.0,9.42,10.143,,7.92,8.745,7.803,4.452,8.586,2.19,5.883,,,5.67,,,3.432,,10.595,,7.693,3.792,20.32,,10.494,,7.584,9.006,9.699,15.288,,,10.653,,6.93,3.703,12.64,,721.76,,,5.474,30.751,,14.25,12.0,13.5,,15.67,12.5,11.0,3.83,6.33,6.32,10.16,,,,,,,,,,,,,,,,,,,10.902,,0.0,0.0,,7.614,18.306,,,0.158,
2023-03-17T23:00:00.000Z,9.3,,,,8.02,,,,,,9.12,0.0,10.877,12.16,,8.525,10.075,8.555,5.049,9.424,2.32,6.426,,,7.546,,,4.144,,11.016,,8.642,3.45,20.808,,11.85,,8.791,11.169,10.5,16.432,,,11.856,,8.322,3.192,12.45,,715.92,,,5.32,30.447,,14.5,12.5,14.75,,14.75,10.0,14.75,3.5,7.75,7.8,,,,,,,,,,,,,,,,,,,,12.516,,0.0,0.0,,8.37,20.328,,,0.15,
2023-03-18T00:00:00.000Z,16.77,,,,9.77,,,,,,12.627,0.0,18.357,15.264,,13.86,14.52,18.744,7.326,16.863,2.36,9.504,,,14.626,,,6.603,,19.929,,13.992,4.784,23.316,,19.17,,15.336,17.577,18.662,28.6,,,18.04,,14.058,4.431,18.009,,912.024,,,7.242,40.28,,19.0,14.0,23.5,,24.0,21.67,23.33,3.33,9.31,12.6,13.55,,,,,,,,,,,,,,,,,,,21.513,,0.0,0.0,,13.134,32.844,,,0.21,
2023-03-18T01:00:00.000Z,9.963,,,,9.4,,,,,,9.0,0.0,11.468,8.375,,8.89,8.89,11.186,5.25,10.25,2.19,5.75,,,9.324,,,3.993,,11.718,,8.296,2.952,14.5,,12.177,,9.028,11.75,11.562,18.2,,,12.152,,8.28,2.5,10.947,,473.432,,,4.25,25.375,,20.33,30.5,27.67,,19.33,19.5,21.25,3.92,9.75,8.856,15.27,,,,,,,,,,,,,,,,,,,12.566,,0.0,0.0,,9.271,23.368,,,0.123,
2023-03-18T08:00:00.000Z,11.009,,,,15.89,,,,,,10.807,0.0,10.0,10.605,19.796,9.36,,13.524,5.5,14.688,2.27,4.2,,,11.934,,,3.564,,11.124,,10.2,2.277,15.554,,12.4,,9.0,15.3,12.928,19.716,,,13.9,,10.192,3.03,8.019,,80.396,,,7.344,19.482,,31.0,84.0,43.5,,23.25,49.0,39.0,3.42,11.17,9.0,16.82,,,,,,,,,,,,,,,,,,,17.1,,0.8,0.0,,10.918,30.076,,,0.1,
2023-03-18T09:00:00.000Z,7.553,,,,13.94,,,,,,9.46,0.0,6.97,14.535,12.32,7.216,,9.086,4.263,7.14,2.38,4.002,,,10.092,,,3.04,,9.202,,7.298,2.075,14.964,,9.628,,6.232,15.84,10.126,17.388,,,17.2,,6.557,2.58,6.972,,67.065,,,7.48,15.566,,23.0,31.5,22.25,,16.0,28.0,26.33,4.83,10.92,6.972,13.91,,,,,,,,,,,,,,,,,,,14.268,,0.83,0.0,,7.568,21.296,,,0.083,
2023-03-18T10:00:00.000Z,8.1,,,,13.77,,,,,,10.403,0.0,8.428,15.453,13.524,8.798,,8.463,4.5,7.956,2.73,4.6,,,11.526,,,3.744,,10.4,,7.84,2.548,,,10.89,,8.134,11.187,10.7,18.15,,,10.7,,7.144,2.424,7.252,,89.789,,,9.282,17.034,,18.33,25.5,20.0,,16.5,21.33,21.75,7.33,10.33,7.84,,,,,,,,,,,,,,,,,,,,15.386,,0.594,0.0,,7.9,24.174,,,0.098,
2023-03-18T12:00:00.000Z,5.17,,,,8.97,,,,,,6.588,0.0,5.184,8.36,11.742,4.788,,4.028,3.045,5.376,2.16,3.255,13.824,,5.559,,,2.033,,6.667,,4.968,2.033,9.951,,6.758,,4.212,8.24,6.27,12.296,,,6.955,,4.346,2.725,7.49,,,,,8.69,23.76,,11.0,11.0,9.25,,14.0,9.5,11.25,4.33,6.33,4.708,8.48,,,,,,,,,,,,,,,,,,,7.452,,0.0,0.0,,6.099,17.064,,,0.108,
2023-03-18T14:00:00.000Z,2.46,,,,4.08,,,,,,2.688,0.0,2.43,2.49,5.246,2.349,,1.596,1.53,2.822,2.23,1.87,6.035,,1.02,,,0.79,,2.55,,2.268,1.312,10.115,,3.078,,1.701,3.526,3.24,4.41,,,3.276,,2.028,2.184,6.232,,262.778,,,3.528,12.18,,6.33,5.0,5.33,,6.25,6.5,6.75,2.5,3.08,1.944,5.0,,,,,,,,,,,,,,,,,,,3.04,,0.0,0.0,,2.72,6.29,,,0.081,
2023-03-18T15:00:00.000Z,6.006,,,,2.64,,,,,,4.41,0.0,6.15,6.561,,4.862,,3.492,1.602,6.831,18.25,2.492,9.593,,1.194,,,2.12,,6.912,,5.456,3.3,7.854,,7.68,,4.352,2.964,8.866,9.72,,,5.916,,5.263,5.313,16.416,,676.848,,,7.29,32.706,,5.0,4.0,5.25,,5.75,4.0,3.67,2.0,2.17,8.12,3.58,,,,,,,,,,,,,,,,,,,6.912,,0.0,0.0,,3.57,8.36,,,0.238,
2023-03-18T16:00:00.000Z,5.453,,,,1.69,,,,,,2.992,0.0,5.616,4.313,,5.85,,4.472,1.12,7.36,13.6,1.92,5.809,,0.519,,,1.883,,6.56,,4.977,3.6,4.814,,6.526,,4.016,2.03,10.106,9.282,,,4.368,,5.083,3.798,15.288,,660.972,,,4.994,29.43,,4.5,6.0,4.25,,7.33,4.5,5.33,1.83,2.17,2.996,3.79,,,,,,,,,,,,,,,,,,,6.972,,0.0,0.0,,2.384,5.084,,,0.222,
2023-03-18T17:00:00.000Z,3.495,,,,2.21,,,,,,3.088,0.0,4.557,3.424,,3.133,,2.684,1.026,5.208,7.22,2.394,5.577,,0.549,,,1.603,,3.374,,4.142,4.04,6.195,,4.683,,2.453,3.1,6.507,6.183,,,4.56,,3.068,2.678,16.0,,506.044,,,4.066,28.98,,4.5,4.0,3.25,,5.5,2.5,3.75,1.67,2.0,2.09,3.22,,,,,,,,,,,,,,,,,,,18.063,,0.0,0.0,,2.254,5.456,,,0.212,
2023-03-18T18:00:00.000Z,2.546,,,,2.53,,,,,,2.176,0.0,3.696,1.98,,2.295,,1.89,1.375,2.7,4.3,2.625,,,0.512,,,1.064,,3.24,,2.904,2.193,3.528,,3.564,,2.112,3.538,5.535,4.69,,,3.2,,2.144,1.703,11.352,,318.854,,,2.376,16.899,,5.67,4.0,4.67,,6.0,5.5,4.67,1.25,2.08,3.64,3.77,,,,,,,,,,,,,,,,,,,4.788,,0.0,0.0,,2.016,4.445,,,0.131,
2023-03-18T19:00:00.000Z,2.412,,,,2.36,,,,,,2.43,0.0,3.275,2.72,,2.592,,2.48,1.34,3.588,3.06,2.144,,,0.556,,,1.408,,3.92,,2.99,2.096,2.565,,3.564,,1.965,,5.226,5.587,,,3.216,,2.394,1.768,12.445,,394.605,,,2.329,19.454,,9.5,4.0,5.5,,14.67,7.0,5.67,1.17,2.83,1.31,3.92,,,,,,,,,,,,,,,,,,,3.93,,0.0,0.0,,2.24,4.865,,,0.131,
2023-03-18T20:00:00.000Z,2.312,,,,2.53,,,,,,2.856,0.0,3.325,2.877,,3.456,,2.322,1.463,4.76,2.35,2.128,6.165,,0.685,,,1.32,,3.384,,3.192,2.128,4.185,,3.51,,2.144,3.036,5.032,5.624,,,3.645,,2.21,1.918,13.3,,483.747,,,2.07,18.492,,10.0,5.0,7.0,,10.75,4.0,5.75,1.5,2.92,3.458,4.6,,,,,,,,,,,,,,,,,,,4.824,,0.27,0.0,,2.448,5.069,,,0.134,
2023-03-18T22:00:00.000Z,1.281,,,,0.98,,,,,,1.287,0.0,1.628,1.529,,2.795,,1.928,0.309,5.42,1.54,0.927,2.574,,0.214,,,0.845,,2.15,,1.5,2.064,6.405,,2.669,,1.422,0.768,3.96,3.24,,,1.276,,2.134,2.967,13.589,,514.435,,,2.085,7.714,,4.0,3.0,2.33,,3.33,3.0,3.5,2.0,1.17,0.274,1.46,,,,,,,,,,,,,,,,,,,1.386,,1.08,0.0,,0.95,1.734,,,0.141,
2023-03-18T23:00:00.000Z,1.368,,,,0.97,,,,,,1.391,0.0,2.193,1.968,,1.903,,1.33,0.485,4.807,2.45,0.873,3.36,,0.202,,,0.864,,2.275,,1.95,1.276,,,2.835,,1.224,1.012,4.576,2.8,,,1.59,,1.6,2.204,12.19,,379.819,,,1.464,7.854,,4.0,3.5,3.5,,4.5,2.0,4.67,1.58,1.0,0.968,1.99,,,,,,,,,,,,,,,,,,,1.62,,0.976,0.0,,1.034,2.058,,,0.124,
2023-03-19T00:00:00.000Z,3.3,,,,1.59,,,,,,3.204,0.0,5.126,3.978,,4.53,,3.18,1.152,10.02,2.27,1.584,6.255,,0.636,,,1.834,,4.545,,4.465,2.211,,,5.88,,2.47,1.968,8.54,6.144,,,3.654,,4.004,2.842,20.592,,568.323,,,2.42,15.403,,4.5,7.0,5.5,,4.25,5.33,5.5,1.0,1.38,2.15,2.99,,,,,,,,,,,,,,,,,,,4.392,,1.296,0.0,,1.935,5.476,,,0.222,
2023-03-19T02:00:00.000Z,2.43,,,,3.1,,,,,,3.081,0.0,3.888,3.6,,2.48,,2.573,1.326,5.427,1.68,1.404,7.238,,0.858,,,1.23,,2.592,,2.835,0.88,8.502,,3.645,,2.106,3.116,3.969,4.424,,,3.713,,2.87,1.29,8.48,,111.44,,,1.2,6.4,,9.67,13.0,13.33,,11.75,12.25,11.67,0.92,3.33,2.106,6.47,,,,,,,,,,,,,,,,,,,4.374,,3.078,0.0,,2.204,6.942,,,0.081,
2023-03-19T04:00:00.000Z,6.264,,,,5.39,,,,,,5.848,0.0,7.656,7.743,,4.698,,8.36,3.4,12.056,1.37,2.38,14.96,,4.845,,,2.001,,7.047,,5.046,1.131,,,7.917,,4.698,6.972,7.656,10.44,,,7.138,,6.952,1.68,9.46,,94.134,,,2.175,10.614,,17.75,30.0,25.25,,18.67,24.0,25.0,1.08,6.75,5.742,11.18,,,,,,,,,,,,,,,,,,,8.352,,1.218,0.0,,6.384,19.72,,,0.087,
2023-03-19T05:00:00.000Z,6.88,,,,7.03,,,,,,7.176,0.0,8.8,8.453,,5.53,,10.414,3.876,13.84,1.4,2.508,17.4,,5.698,,,2.025,,7.04,,5.28,1.027,8.892,,8.32,,5.2,7.918,8.667,10.374,,,8.112,,8.036,1.82,8.058,,85.873,,,2.528,10.033,,25.0,45.0,41.5,,24.75,47.0,32.67,1.58,8.33,5.2,13.82,,,,,,,,,,,,,,,,,,,10.88,,1.264,0.0,,7.875,25.536,,,0.08,
2023-03-19T08:00:00.000Z,13.32,,,,26.71,,,,,,12.338,0.0,8.083,16.165,22.968,8.832,,11.984,6.741,21.899,2.21,6.048,21.905,,18.048,,,2.494,,12.462,,5.546,1.08,,,11.34,,5.9,11.904,10.86,19.602,,,10.044,,10.431,8.92,3.6,,59.109,,,8.184,15.004,,35.25,75.0,69.0,,41.5,47.0,56.67,4.92,16.92,7.68,23.06,,,,,,,,,,,,,,,,,,,18.644,,7.74,0.0,,24.684,47.255,,,0.06,
2023-03-19T09:00:00.000Z,13.167,,,,24.44,,,,,,11.814,0.0,8.316,15.744,17.908,8.515,,10.02,6.392,23.877,2.62,6.46,20.16,,15.776,,,2.418,,10.304,,5.733,1.152,14.96,,9.765,,5.481,12.922,10.354,16.951,,,9.834,,8.7,9.02,4.16,,48.448,,,9.165,14.885,,34.25,60.0,72.67,,37.75,31.5,38.33,5.83,16.5,6.93,19.62,,,,,,,,,,,,,,,,,,,15.81,,7.623,0.0,,20.519,44.712,,,0.063,
